,image_name,infer,conf,infer2,conf2
0,0b.png,0a.png.txt,0.9041185430462938,43a.png.txt,0.5711069350847757
1,10b.png,10a.png.txt,0.9552789306918997,2a.png.txt,0.7824370897886381
2,11b.png,11a.png.txt,0.9123077053781093,60a.png.txt,0.8142256200250816
3,12b.png,12a.png.txt,0.9338635260059663,43a.png.txt,0.743375017986579
4,13b.png,13a.png.txt,0.926025000491907,48a.png.txt,0.7224789869101252
5,14b.png,14a.png.txt,0.9046196979254719,51a.png.txt,0.7989153766758017
6,15b.png,15a.png.txt,0.9245064991197967,8a.png.txt,0.6868539634942205
7,16b.png,16a.png.txt,0.9384427819980016,70a.png.txt,0.7585418298906476
8,17b.png,17a.png.txt,0.9021107529260866,70a.png.txt,0.8150387718070479
9,18b.png,18a.png.txt,0.9614943842079149,73a.png.txt,0.739180931897237
10,19b.png,19a.png.txt,0.9756377254334563,5a.png.txt,0.8181397665537763
11,1b.png,1a.png.txt,0.9735929942381701,4a.png.txt,0.7650039575165856
12,20b.png,20a.png.txt,0.9598218324265358,80a.png.txt,0.835919278331384
13,21b.png,21a.png.txt,0.9819367787467667,38a.png.txt,0.839133778636417
14,22b.png,22a.png.txt,0.9691449797908182,73a.png.txt,0.7949563340191169
15,23b.png,23a.png.txt,0.9692724654401907,81a.png.txt,0.8374193089735527
16,24b.png,24a.png.txt,0.8839305513103709,25a.png.txt,0.7019245643226681
17,25b.png,25a.png.txt,0.9547332731382778,51a.png.txt,0.7989105542876311
18,26b.png,26a.png.txt,0.902695100131134,60a.png.txt,0.7631740681292078
19,27b.png,27a.png.txt,0.960037732568653,63a.png.txt,0.8473729442291773
20,28b.png,28a.png.txt,0.9676469249684326,58a.png.txt,0.8125541935327415
21,29b.png,29a.png.txt,0.9487060154157358,43a.png.txt,0.6996560885802363
22,2b.png,2a.png.txt,0.9066215200354018,8a.png.txt,0.7511161408071633
23,30b.png,30a.png.txt,0.9547020995471088,62a.png.txt,0.8347440263006387
24,31b.png,31a.png.txt,0.9228108034167544,86a.png.txt,0.6401049582176735
25,32b.png,32a.png.txt,0.9414598644237162,7a.png.txt,0.7107986878626827
26,33b.png,33a.png.txt,0.9679399163741016,44a.png.txt,0.828605760560082
27,34b.png,34a.png.txt,0.9780154229648192,38a.png.txt,0.8601248088677877
28,35b.png,35a.png.txt,0.9766915980074266,8a.png.txt,0.7894608866977426
29,36b.png,36a.png.txt,0.8618655311421277,44a.png.txt,0.7604209413115065
30,37b.png,37a.png.txt,0.9744051495881714,38a.png.txt,0.9063915619919611
31,38b.png,38a.png.txt,0.9650988559170743,34a.png.txt,0.8540521555807207
32,39b.png,39a.png.txt,0.937979819519727,62a.png.txt,0.8241708017102592
33,3b.png,3a.png.txt,0.9571233672145966,8a.png.txt,0.7507230298629676
34,40b.png,40a.png.txt,0.9386377433658702,70a.png.txt,0.7372137447590932
35,41b.png,41a.png.txt,0.8242156687059133,89a.png.txt,0.7914469383463478
36,42b.png,42a.png.txt,0.9191585393318653,8a.png.txt,0.7854768556149899
37,43b.png,43a.png.txt,0.9543894221943038,51a.png.txt,0.7643176749753006
38,44b.png,44a.png.txt,0.9789308908338676,36a.png.txt,0.7944627212444093
39,45b.png,45a.png.txt,0.9673503516806504,68a.png.txt,0.8638365353209353
40,46b.png,46a.png.txt,0.8919098360480325,70a.png.txt,0.7685743897580652
41,47b.png,47a.png.txt,0.9379899454389038,75a.png.txt,0.761313590331564
42,48b.png,48a.png.txt,0.9537663663538603,70a.png.txt,0.7297505371834198
43,49b.png,49a.png.txt,0.9541500070509296,45a.png.txt,0.7781503046882478
44,4b.png,4a.png.txt,0.9800567029488603,44a.png.txt,0.775847434088835
45,50b.png,50a.png.txt,0.9307058503525504,60a.png.txt,0.6881638510418817
46,51b.png,51a.png.txt,0.9651973681978099,60a.png.txt,0.9001456884301111
47,52b.png,52a.png.txt,0.9298067440515465,76a.png.txt,0.7572624471481607
48,53b.png,53a.png.txt,0.8913399326938167,86a.png.txt,0.7810020246223521
49,54b.png,54a.png.txt,0.9324345631968799,56a.png.txt,0.8054555092775975
50,55b.png,55a.png.txt,0.9715012898321893,70a.png.txt,0.8341510919840083
51,56b.png,56a.png.txt,0.9788323489357275,70a.png.txt,0.8173716385125861
52,57b.png,57a.png.txt,0.9176709642889596,55a.png.txt,0.7459045178037319
53,58b.png,58a.png.txt,0.9730255347933278,72a.png.txt,0.8190938455759218
54,59b.png,59a.png.txt,0.9353188166045119,84a.png.txt,0.817534561621429
55,5b.png,5a.png.txt,0.9614512822938382,8a.png.txt,0.7220284812352145
56,60b.png,60a.png.txt,0.963411394068756,26a.png.txt,0.8074484240875933
57,61b.png,61a.png.txt,0.9732031700910792,67a.png.txt,0.7954844360833127
58,62b.png,62a.png.txt,0.9201080785322089,68a.png.txt,0.772450981051451
59,63b.png,63a.png.txt,0.9652301816240313,68a.png.txt,0.8429841032052722
60,64b.png,64a.png.txt,0.9335698414963759,77a.png.txt,0.8390010371372062
61,65b.png,65a.png.txt,0.9668378627971104,72a.png.txt,0.7985739487280088
62,66b.png,66a.png.txt,0.96277087112813,72a.png.txt,0.7747486813924491
63,67b.png,67a.png.txt,0.9693380528997484,68a.png.txt,0.8402333256201848
64,68b.png,68a.png.txt,0.9878648108898008,63a.png.txt,0.8165346060638733
65,69b.png,69a.png.txt,0.8559238159080702,80a.png.txt,0.6829969664115159
66,6b.png,6a.png.txt,0.939000841533746,4a.png.txt,0.7868717835555618
67,70b.png,70a.png.txt,0.9797579842782922,65a.png.txt,0.7957523629964162
68,71b.png,71a.png.txt,0.9343119506063289,72a.png.txt,0.7692842640395096
